age,education-num,hours-per-week,workclass_int,marital_status_int,occupation_int,relationship_int,race_int,sex_int,native_country_int,income_int
34,10,84,1.0,1,1.0,3,1,2,1.0,1
53,14,40,1.0,2,4.0,4,1,1,1.0,0
21,10,45,1.0,3,4.0,2,1,2,1.0,0
37,9,40,1.0,2,8.0,4,1,2,1.0,0
60,9,50,2.0,1,2.0,3,1,2,1.0,1
23,7,40,1.0,3,2.0,2,2,2,20.0,1
32,6,80,1.0,1,11.0,3,1,2,1.0,1
30,9,46,1.0,1,2.0,3,1,2,1.0,0
19,10,35,1.0,3,3.0,2,1,2,1.0,0
23,13,38,6.0,1,1.0,3,1,2,1.0,0
44,9,40,1.0,1,4.0,3,1,2,1.0,0
42,10,40,1.0,3,8.0,6,5,1,1.0,0
34,7,40,2.0,1,8.0,3,1,2,1.0,0
32,9,40,1.0,1,2.0,3,1,2,1.0,1
25,11,40,1.0,3,1.0,6,5,1,1.0,0
21,10,40,1.0,3,5.0,2,1,1,1.0,0
36,11,40,5.0,3,6.0,4,1,1,1.0,0
49,10,65,2.0,1,2.0,3,1,2,18.0,0
44,13,32,1.0,2,9.0,6,1,1,1.0,0
42,11,40,1.0,1,4.0,3,1,2,1.0,1
30,9,99,1.0,3,13.0,4,1,2,1.0,0
33,6,40,1.0,1,8.0,3,1,2,1.0,0
36,13,45,2.0,2,3.0,6,5,2,1.0,1
20,10,25,1.0,3,4.0,4,1,2,1.0,0
32,9,50,1.0,3,2.0,2,1,2,1.0,0
60,6,48,1.0,2,10.0,4,1,2,1.0,0
35,10,15,6.0,2,9.0,6,1,1,1.0,0
46,10,40,1.0,1,1.0,3,1,2,1.0,1
29,9,40,2.0,1,11.0,3,1,2,1.0,1
36,13,42,1.0,1,4.0,3,1,2,1.0,1
27,9,40,1.0,1,2.0,3,1,2,1.0,1
50,10,84,1.0,1,5.0,3,1,2,1.0,1
33,14,60,6.0,3,6.0,4,1,2,1.0,0
61,6,40,1.0,2,4.0,6,1,1,1.0,0
41,11,70,2.0,1,10.0,3,1,2,1.0,1
22,10,40,1.0,3,11.0,2,1,2,1.0,0
27,13,40,1.0,3,6.0,4,1,1,1.0,0
25,9,40,1.0,1,11.0,3,1,2,1.0,0
32,9,20,1.0,3,8.0,2,5,1,1.0,0
28,14,50,1.0,3,6.0,4,1,2,1.0,0
28,10,40,1.0,1,2.0,3,1,2,1.0,0
37,13,30,5.0,1,6.0,1,1,1,1.0,1
39,9,40,1.0,1,7.0,3,1,2,1.0,0
59,6,40,1.0,1,2.0,3,1,2,1.0,1
58,13,20,1.0,2,2.0,2,1,1,1.0,0
38,11,36,1.0,1,6.0,3,2,2,16.0,1
34,10,40,1.0,1,2.0,3,1,2,1.0,0
31,10,40,1.0,2,2.0,2,5,2,1.0,0
48,9,40,5.0,1,2.0,3,1,2,1.0,1
45,9,50,1.0,2,7.0,4,1,2,1.0,0
33,14,37,1.0,1,6.0,3,1,2,1.0,1
38,10,40,2.0,2,10.0,4,1,2,1.0,0
44,14,40,2.0,1,10.0,3,1,2,1.0,1
48,14,40,5.0,2,5.0,6,5,1,1.0,1
40,9,40,6.0,1,2.0,3,1,2,1.0,0
19,9,40,5.0,3,2.0,5,5,1,1.0,0
34,10,40,1.0,3,6.0,4,1,1,1.0,0
70,10,80,1.0,2,3.0,4,1,2,1.0,0
33,11,40,1.0,2,3.0,6,1,1,1.0,0
24,13,40,1.0,3,5.0,4,1,1,1.0,0
30,13,15,5.0,3,6.0,2,1,1,1.0,0
22,10,25,1.0,3,4.0,2,5,2,1.0,0
52,15,65,3.0,1,6.0,3,4,2,1.0,1
67,6,80,2.0,1,10.0,3,1,2,1.0,0
40,9,45,1.0,1,5.0,3,1,2,1.0,0
55,11,20,1.0,1,6.0,1,1,1,1.0,0
29,9,40,1.0,2,5.0,4,1,1,1.0,0
22,9,40,1.0,2,8.0,2,1,1,1.0,0
64,5,40,6.0,1,2.0,3,1,2,1.0,0
28,10,40,1.0,1,5.0,3,1,2,1.0,0
25,9,40,1.0,3,5.0,5,1,2,1.0,0
47,16,50,6.0,1,6.0,3,1,2,1.0,1
26,13,40,1.0,1,11.0,3,1,2,1.0,1
18,8,27,1.0,3,3.0,2,1,2,1.0,0
52,6,45,3.0,1,4.0,3,1,2,1.0,0
48,13,50,5.0,1,6.0,1,1,1,1.0,1
36,9,40,1.0,1,8.0,3,5,2,29.0,0
41,9,40,1.0,1,11.0,3,1,2,1.0,0
56,9,38,6.0,1,11.0,3,1,2,1.0,1
53,9,40,1.0,2,6.0,4,1,2,1.0,0
26,10,40,1.0,2,5.0,4,1,1,1.0,0
22,10,40,1.0,3,3.0,4,1,2,1.0,0
25,14,31,1.0,3,6.0,2,1,1,1.0,0
46,10,40,1.0,1,8.0,3,1,2,1.0,0
46,12,38,6.0,2,9.0,6,1,2,1.0,1
32,10,36,1.0,1,3.0,1,1,1,4.0,0
43,9,60,2.0,3,10.0,4,1,2,1.0,0
30,13,50,1.0,1,5.0,3,1,2,1.0,1
41,13,45,3.0,1,4.0,3,1,2,1.0,1
50,14,60,1.0,1,5.0,3,1,2,1.0,1
37,14,38,6.0,1,5.0,3,1,2,1.0,0
22,9,50,5.0,3,7.0,5,1,2,1.0,0
51,9,80,4.0,1,11.0,3,1,2,1.0,0
47,10,40,1.0,1,5.0,1,5,1,1.0,1
40,9,40,1.0,1,9.0,3,1,2,1.0,0
46,10,40,1.0,1,8.0,3,1,2,1.0,0
27,9,65,2.0,1,4.0,3,1,2,1.0,1
31,10,35,5.0,3,9.0,2,1,1,1.0,0
31,2,40,1.0,1,7.0,3,1,2,21.0,0
30,9,40,1.0,2,2.0,2,1,2,1.0,0
50,13,40,5.0,4,6.0,4,1,2,1.0,1
27,13,50,1.0,3,6.0,4,1,1,1.0,0
29,9,50,1.0,1,8.0,3,1,2,1.0,1
28,9,60,1.0,2,11.0,4,1,2,1.0,0
54,13,45,1.0,2,5.0,4,5,1,1.0,1
47,11,48,6.0,1,1.0,3,1,2,1.0,1
34,9,40,1.0,6,8.0,6,1,1,1.0,0
42,14,40,5.0,2,6.0,4,1,2,1.0,0
36,9,50,2.0,1,5.0,3,1,2,1.0,0
52,13,45,4.0,1,13.0,3,1,2,1.0,1
42,9,40,1.0,5,3.0,6,1,1,1.0,0
39,9,40,1.0,2,3.0,6,5,1,1.0,0
49,9,40,6.0,1,6.0,3,1,2,1.0,1
36,9,40,1.0,1,4.0,3,1,2,1.0,1
20,1,32,1.0,3,3.0,2,1,2,1.0,0
55,9,60,3.0,1,5.0,3,1,2,1.0,0
33,14,33,1.0,1,6.0,3,1,2,1.0,1
36,10,40,1.0,1,4.0,3,1,2,1.0,0
39,16,80,1.0,2,6.0,6,1,1,1.0,0
55,13,48,1.0,1,5.0,3,1,2,1.0,1
48,12,45,1.0,1,11.0,3,1,2,1.0,0
30,11,45,1.0,3,7.0,2,1,2,1.0,0
24,9,50,1.0,1,2.0,3,1,2,1.0,0
57,9,38,2.0,5,2.0,4,1,1,1.0,0
56,9,40,1.0,2,6.0,4,1,1,1.0,0
36,9,40,1.0,1,9.0,1,1,1,1.0,1
44,6,40,1.0,1,8.0,3,1,2,1.0,1
57,9,40,1.0,1,2.0,3,1,2,1.0,1
57,9,52,1.0,1,2.0,3,5,2,1.0,0
39,13,99,1.0,1,11.0,3,1,2,1.0,1
28,9,40,1.0,3,2.0,2,1,2,1.0,0
31,10,16,1.0,3,3.0,2,1,2,1.0,0
60,12,40,1.0,2,3.0,4,1,1,1.0,0
36,11,40,5.0,3,13.0,4,1,2,1.0,1
58,9,35,1.0,5,4.0,4,1,1,1.0,1
50,10,38,1.0,3,7.0,4,1,2,1.0,0
23,13,12,5.0,3,5.0,2,1,1,1.0,0
30,9,40,1.0,3,3.0,4,1,2,1.0,0
90,15,72,1.0,1,6.0,3,1,2,1.0,1
49,13,50,5.0,3,6.0,4,1,1,1.0,0
47,13,40,5.0,1,6.0,3,1,2,1.0,0
34,16,40,1.0,3,6.0,4,1,2,28.0,1
37,9,40,4.0,2,1.0,6,1,1,1.0,0
37,12,40,1.0,3,9.0,4,1,1,1.0,0
47,9,40,1.0,1,9.0,3,1,2,21.0,0
34,9,60,1.0,1,5.0,3,1,2,1.0,1
35,9,50,1.0,1,5.0,3,1,2,1.0,1
39,10,40,1.0,4,8.0,2,1,2,1.0,0
32,4,19,6.0,1,7.0,3,1,2,1.0,0
24,9,30,1.0,1,3.0,1,1,1,1.0,0
28,15,60,1.0,3,6.0,4,1,2,1.0,0
32,9,90,1.0,1,13.0,3,1,2,1.0,0
58,9,40,1.0,2,4.0,6,1,1,1.0,1
47,9,75,2.0,1,4.0,3,1,2,1.0,1
41,13,50,1.0,1,5.0,3,1,2,1.0,1
35,9,50,3.0,1,5.0,3,1,2,1.0,1
24,10,20,1.0,3,3.0,2,1,2,5.0,0
46,9,60,2.0,1,4.0,3,5,2,1.0,1
69,13,45,3.0,1,5.0,3,1,2,1.0,1
36,14,40,6.0,3,6.0,4,1,1,1.0,0
31,13,40,1.0,1,4.0,3,1,2,1.0,1
23,13,30,5.0,3,6.0,2,3,2,1.0,0
35,10,40,1.0,3,6.0,4,5,1,1.0,0
37,13,40,5.0,1,13.0,3,1,2,1.0,1
35,13,40,6.0,3,6.0,4,1,1,1.0,0
18,7,16,1.0,3,11.0,2,1,2,1.0,0
43,5,40,1.0,2,7.0,6,1,1,1.0,0
53,9,40,6.0,1,13.0,3,1,2,1.0,0
54,10,52,5.0,1,13.0,3,1,2,1.0,0
29,9,40,1.0,1,9.0,1,1,1,1.0,0
46,12,47,1.0,3,9.0,4,1,1,13.0,0
24,10,30,1.0,3,7.0,2,2,2,1.0,0
30,10,40,1.0,4,3.0,6,2,1,1.0,0
36,9,40,1.0,1,8.0,3,1,2,1.0,0
38,13,35,2.0,1,2.0,3,1,2,1.0,0
33,14,15,1.0,1,1.0,3,1,2,1.0,0
66,10,40,1.0,1,13.0,3,1,2,5.0,0
45,9,40,2.0,1,5.0,3,1,2,1.0,0
37,9,60,1.0,1,4.0,3,1,2,1.0,1
31,9,40,1.0,1,9.0,3,3,2,1.0,1
46,13,55,1.0,3,5.0,4,1,2,1.0,1
40,13,40,1.0,1,6.0,3,1,2,1.0,0
56,6,45,1.0,2,2.0,4,1,2,1.0,0
42,10,41,1.0,4,9.0,6,5,1,1.0,0
46,14,55,1.0,1,5.0,3,1,2,1.0,1
30,9,50,1.0,4,2.0,4,1,2,1.0,0
33,13,40,2.0,1,2.0,3,1,2,1.0,1
47,9,40,1.0,1,8.0,1,1,1,1.0,0
34,7,40,1.0,2,2.0,6,1,2,1.0,0
40,9,40,1.0,2,2.0,2,1,2,1.0,0
33,9,40,1.0,1,4.0,3,1,2,1.0,1
53,9,35,4.0,1,9.0,1,1,1,1.0,1
36,9,40,1.0,4,9.0,2,2,1,16.0,0
45,9,40,1.0,2,2.0,4,2,2,1.0,1
36,10,40,1.0,2,4.0,6,1,1,1.0,0
18,9,11,2.0,3,10.0,2,1,2,1.0,0
27,9,40,1.0,3,9.0,4,1,1,1.0,0
30,9,40,1.0,1,8.0,3,1,2,1.0,0
34,13,40,1.0,1,6.0,3,1,2,1.0,1
36,13,40,1.0,1,4.0,3,1,2,1.0,1
36,4,75,2.0,3,10.0,2,1,2,1.0,0
41,15,60,2.0,1,6.0,3,1,2,1.0,1
47,14,38,6.0,1,6.0,3,1,2,1.0,1
41,2,40,1.0,1,10.0,3,1,2,21.0,0
64,4,40,1.0,1,2.0,3,1,2,1.0,0
35,10,40,1.0,4,9.0,4,5,2,1.0,0
23,10,70,5.0,2,9.0,6,1,1,1.0,0
43,14,25,1.0,3,5.0,4,1,1,1.0,0
32,13,40,1.0,1,7.0,3,2,2,1.0,0
63,13,40,1.0,1,2.0,3,2,2,11.0,0
29,10,41,1.0,3,3.0,4,1,1,1.0,1
42,10,60,3.0,1,5.0,3,2,2,28.0,0
65,6,28,1.0,2,7.0,4,1,1,1.0,0
24,9,40,1.0,1,2.0,3,1,2,1.0,0
42,10,40,1.0,3,3.0,2,1,1,1.0,0
35,9,40,1.0,1,11.0,3,5,2,1.0,0
38,10,40,4.0,2,9.0,6,1,1,1.0,0
39,10,20,1.0,3,9.0,2,1,1,1.0,0
42,16,36,1.0,3,6.0,4,1,2,1.0,1
36,13,45,1.0,1,6.0,3,1,2,1.0,1
57,13,40,1.0,1,4.0,3,1,2,1.0,1
55,9,40,1.0,3,7.0,4,5,2,1.0,0
35,10,55,1.0,1,4.0,3,1,2,1.0,1
24,10,30,1.0,3,3.0,4,1,1,1.0,0
47,9,40,1.0,1,2.0,3,1,2,1.0,0
34,10,60,3.0,1,4.0,3,1,2,1.0,1
44,13,35,1.0,1,5.0,3,5,2,1.0,1
27,13,35,1.0,3,9.0,4,1,2,1.0,0
36,13,50,1.0,3,9.0,4,1,1,1.0,0
21,13,30,1.0,3,4.0,2,1,2,1.0,0
29,9,55,1.0,1,11.0,3,4,2,1.0,0
25,9,40,1.0,1,7.0,3,1,2,1.0,0
73,9,50,1.0,1,10.0,3,1,2,1.0,0
45,11,40,1.0,1,8.0,3,1,2,1.0,1
28,13,50,1.0,1,5.0,1,1,1,1.0,1
43,13,50,1.0,1,5.0,3,1,2,1.0,0
47,9,42,1.0,2,2.0,4,1,2,1.0,0
20,10,15,1.0,3,9.0,2,1,1,1.0,0
22,10,20,1.0,3,11.0,2,1,2,1.0,0
54,10,50,2.0,1,4.0,3,1,2,1.0,0
30,10,40,1.0,1,8.0,3,1,2,1.0,1
30,10,50,1.0,2,8.0,4,1,2,1.0,0
40,12,50,1.0,1,5.0,3,1,2,1.0,1
49,11,40,1.0,2,4.0,6,1,1,1.0,0
30,9,40,1.0,3,2.0,4,1,2,1.0,0
22,9,40,1.0,3,9.0,4,4,1,1.0,0
46,9,40,1.0,1,13.0,3,1,2,1.0,0
51,9,50,1.0,1,9.0,3,1,2,1.0,0
56,4,40,1.0,5,8.0,6,4,1,25.0,0
53,10,40,1.0,5,4.0,4,1,1,1.0,0
27,13,40,1.0,3,6.0,4,1,1,1.0,0
46,10,45,1.0,3,5.0,6,1,1,1.0,0
37,9,40,1.0,1,11.0,3,1,2,1.0,1
41,13,30,1.0,1,3.0,3,2,2,20.0,0
30,10,55,2.0,1,9.0,1,1,1,1.0,1
57,9,72,2.0,1,10.0,3,1,2,1.0,0
44,10,50,3.0,1,5.0,3,1,2,1.0,0
32,9,40,2.0,1,10.0,3,1,2,1.0,0
27,9,40,2.0,1,11.0,3,1,2,1.0,0
59,13,30,2.0,1,10.0,3,1,2,1.0,0
32,15,50,1.0,1,6.0,1,2,1,1.0,1
22,13,30,1.0,3,5.0,4,1,1,1.0,0
39,9,40,1.0,3,9.0,4,1,1,1.0,0
43,11,48,1.0,1,5.0,3,1,2,1.0,1
38,13,50,5.0,1,5.0,3,5,2,1.0,1
24,10,43,1.0,3,4.0,2,1,2,1.0,0
25,10,45,1.0,3,4.0,4,1,2,1.0,0
44,11,40,1.0,1,2.0,3,1,2,1.0,0
55,9,40,5.0,2,9.0,4,1,1,1.0,1
90,13,15,1.0,1,4.0,3,1,2,1.0,1
44,9,40,1.0,1,2.0,3,1,2,1.0,1
36,6,40,1.0,2,2.0,5,5,2,1.0,0
63,10,45,3.0,1,5.0,3,1,2,1.0,1
60,3,40,1.0,1,11.0,3,1,2,1.0,0
34,15,60,2.0,3,6.0,4,1,1,1.0,1
49,7,65,2.0,1,5.0,3,1,2,1.0,0
47,14,65,1.0,1,5.0,3,1,2,1.0,1
42,9,43,3.0,1,4.0,3,1,2,1.0,1
23,10,40,1.0,3,1.0,4,1,1,1.0,0
20,10,35,1.0,1,4.0,3,5,2,1.0,0
43,9,40,1.0,1,7.0,3,1,2,1.0,0
32,15,60,1.0,1,6.0,3,1,2,1.0,1
43,13,44,1.0,2,4.0,6,1,2,1.0,1
31,9,60,1.0,1,11.0,3,1,2,1.0,0
39,11,40,1.0,4,9.0,4,2,2,1.0,0
29,10,40,1.0,1,2.0,3,5,2,19.0,1
20,3,25,1.0,3,7.0,4,1,2,21.0,0
42,7,38,1.0,4,3.0,6,1,1,1.0,0
53,9,40,1.0,1,2.0,3,1,2,1.0,0
20,9,48,1.0,1,7.0,3,1,2,1.0,0
58,2,18,2.0,1,11.0,3,1,2,1.0,0
51,9,40,2.0,2,4.0,4,1,2,1.0,0
38,12,36,1.0,3,6.0,6,1,1,1.0,0
41,10,40,1.0,1,2.0,3,1,2,1.0,1
58,13,40,1.0,1,8.0,3,1,2,1.0,1
50,9,40,1.0,1,2.0,3,1,2,1.0,0
32,13,45,1.0,1,5.0,3,1,2,1.0,1
31,16,40,3.0,3,6.0,2,1,2,1.0,0
37,9,40,1.0,2,7.0,5,1,2,37.0,0
46,15,55,6.0,3,6.0,4,1,1,1.0,1
62,9,40,1.0,1,11.0,3,1,2,1.0,1
56,13,45,1.0,1,4.0,3,5,2,1.0,1
37,10,40,1.0,2,5.0,4,2,1,9.0,1
20,10,30,1.0,3,7.0,4,1,2,1.0,0
34,13,60,2.0,1,4.0,3,1,2,1.0,1
45,9,50,1.0,1,4.0,3,1,2,1.0,1
30,10,40,1.0,1,8.0,3,1,2,1.0,1
51,9,45,2.0,1,5.0,3,1,2,1.0,1
38,11,40,1.0,1,4.0,3,1,2,1.0,1
39,10,50,1.0,1,7.0,3,1,2,1.0,0
47,10,50,1.0,1,5.0,3,1,2,1.0,1
43,9,40,1.0,1,2.0,3,1,2,1.0,1
46,9,65,5.0,1,5.0,3,1,2,1.0,0
41,10,40,1.0,1,2.0,3,1,2,1.0,1
30,6,40,6.0,1,9.0,3,1,2,1.0,0
22,10,35,1.0,3,7.0,2,1,2,1.0,0
25,9,44,1.0,1,11.0,3,1,2,1.0,1
18,9,22,1.0,3,4.0,2,1,1,1.0,0
50,13,40,1.0,1,1.0,3,1,2,1.0,1
23,3,35,1.0,1,3.0,3,1,2,21.0,0
32,11,35,1.0,3,5.0,4,5,1,3.0,0
27,8,50,1.0,3,8.0,2,1,2,1.0,0
44,9,40,1.0,1,2.0,3,1,2,1.0,1
25,13,40,1.0,3,6.0,2,1,2,1.0,0
29,9,32,1.0,2,4.0,6,1,1,1.0,0
50,9,55,1.0,6,5.0,4,1,1,1.0,0
18,9,40,1.0,3,7.0,2,1,2,1.0,0
74,13,8,1.0,5,3.0,4,1,1,1.0,0
22,5,40,1.0,3,4.0,4,1,2,1.0,0
27,13,40,1.0,1,6.0,3,1,2,1.0,0
27,10,80,6.0,3,1.0,2,1,1,1.0,0
41,15,50,1.0,1,6.0,3,1,2,1.0,1
24,10,40,1.0,1,9.0,3,1,2,1.0,1
34,15,60,2.0,1,6.0,3,1,2,1.0,1
46,13,40,6.0,1,5.0,3,1,2,1.0,1
32,15,60,1.0,3,6.0,4,1,2,1.0,0
41,9,40,1.0,1,2.0,3,4,2,1.0,0
29,11,40,1.0,1,10.0,3,1,2,1.0,1
48,5,45,1.0,1,8.0,5,2,1,12.0,0
51,9,40,1.0,3,3.0,4,5,2,29.0,0
34,8,40,6.0,3,9.0,4,5,1,1.0,0
58,13,45,1.0,1,5.0,3,1,2,1.0,1
52,9,40,1.0,1,7.0,3,1,2,1.0,0
37,13,50,2.0,1,5.0,3,4,2,4.0,1
53,10,40,1.0,4,9.0,4,1,1,1.0,0
54,11,20,1.0,1,11.0,3,1,2,1.0,0
36,9,60,1.0,1,4.0,3,1,2,1.0,0
20,10,48,1.0,3,6.0,2,1,1,1.0,0
23,12,40,1.0,3,9.0,4,1,2,1.0,0
39,13,60,3.0,1,5.0,3,1,2,1.0,1
73,9,40,6.0,5,9.0,4,1,1,1.0,0
67,9,24,1.0,1,13.0,3,1,2,1.0,0
56,13,45,1.0,2,5.0,4,1,2,1.0,1
32,11,40,1.0,1,2.0,3,1,2,1.0,0
42,10,40,1.0,2,8.0,4,1,2,1.0,0
33,9,40,1.0,1,3.0,3,5,2,1.0,0
37,9,40,1.0,3,3.0,4,1,2,1.0,0
33,10,45,1.0,1,5.0,3,1,2,1.0,0
59,14,40,1.0,1,5.0,3,1,2,1.0,1
58,10,50,3.0,1,5.0,3,1,2,1.0,1
26,10,40,6.0,1,13.0,3,1,2,1.0,0
26,7,40,1.0,1,11.0,3,1,2,1.0,0
33,14,40,5.0,3,6.0,4,1,1,6.0,0
24,9,40,1.0,3,8.0,4,1,2,1.0,0
39,12,40,2.0,1,9.0,1,1,1,1.0,1
68,10,40,1.0,2,9.0,6,1,1,1.0,0
41,14,50,1.0,1,5.0,3,1,2,1.0,1
37,9,40,1.0,1,2.0,3,1,2,1.0,0
54,14,45,2.0,1,4.0,3,1,2,1.0,1
27,13,40,6.0,3,6.0,4,1,2,1.0,0
49,13,40,1.0,3,6.0,4,1,1,1.0,0
19,10,10,6.0,3,6.0,2,1,2,1.0,0
25,10,50,1.0,3,11.0,4,1,2,1.0,0
47,10,40,4.0,1,9.0,3,5,2,1.0,1
40,10,40,1.0,1,4.0,5,1,2,1.0,0
38,13,40,1.0,2,5.0,4,1,2,1.0,0
25,10,50,1.0,3,2.0,2,1,1,1.0,0
23,6,40,1.0,3,7.0,5,4,2,1.0,0
28,14,40,1.0,2,4.0,2,1,1,1.0,0
29,9,40,1.0,6,2.0,4,1,2,1.0,0
32,7,40,1.0,1,2.0,3,1,2,1.0,0
34,9,40,1.0,3,3.0,6,5,1,1.0,0
52,13,40,1.0,1,6.0,3,5,2,1.0,1
33,9,94,2.0,1,10.0,3,1,2,1.0,0
68,16,55,1.0,1,6.0,3,1,2,1.0,1
41,6,50,1.0,3,7.0,6,1,2,1.0,0
18,9,30,3.0,3,3.0,6,2,1,8.0,0
29,10,40,1.0,1,2.0,3,1,2,1.0,1
40,14,50,1.0,1,5.0,3,1,2,1.0,1
51,14,60,2.0,2,6.0,6,1,2,1.0,1
20,10,20,6.0,3,3.0,2,1,1,1.0,0
38,9,50,5.0,1,2.0,3,1,2,1.0,1
35,10,40,1.0,1,4.0,3,1,2,1.0,0
66,7,26,1.0,1,4.0,3,1,2,1.0,0
25,11,40,1.0,3,9.0,4,1,1,1.0,0
70,9,40,1.0,1,7.0,3,1,2,1.0,1
59,4,48,2.0,1,10.0,3,1,2,1.0,0
44,15,40,5.0,3,6.0,4,1,2,1.0,1
37,14,55,1.0,1,5.0,3,1,2,37.0,1
21,9,40,1.0,3,4.0,2,1,1,1.0,0
47,9,40,4.0,1,2.0,3,1,2,1.0,1
20,9,30,1.0,3,9.0,4,5,1,1.0,0
32,9,40,6.0,1,13.0,3,1,2,1.0,0
28,9,20,1.0,3,9.0,6,1,1,1.0,0
53,9,40,1.0,2,11.0,4,1,2,1.0,0
58,10,36,1.0,1,4.0,1,1,1,1.0,0
22,9,30,1.0,3,4.0,4,1,1,1.0,0
23,7,55,1.0,1,5.0,3,1,2,1.0,0
36,9,70,1.0,1,2.0,3,1,2,1.0,0
39,10,15,1.0,1,3.0,1,1,1,1.0,0
34,13,40,5.0,3,6.0,4,1,1,1.0,0
41,14,40,5.0,3,6.0,4,1,1,1.0,0
72,13,6,1.0,1,4.0,3,1,2,1.0,0
34,9,40,1.0,1,3.0,1,1,1,1.0,1
51,13,40,5.0,1,6.0,3,1,2,1.0,1
32,11,40,2.0,3,2.0,4,1,2,1.0,0
38,10,40,1.0,5,5.0,4,1,1,1.0,1
37,10,40,1.0,1,2.0,3,1,2,1.0,0
21,10,10,1.0,3,6.0,2,1,1,1.0,0
26,10,40,1.0,3,9.0,4,1,2,1.0,0
34,10,40,1.0,1,7.0,3,1,2,1.0,1
18,10,15,1.0,3,4.0,2,1,1,1.0,0
27,7,45,1.0,3,5.0,6,1,1,1.0,0
20,10,38,1.0,3,9.0,2,1,1,33.0,0
36,11,40,1.0,1,9.0,3,1,2,1.0,1
32,13,60,1.0,1,5.0,3,1,2,1.0,1
54,9,44,1.0,1,2.0,3,1,2,1.0,1
34,14,40,5.0,5,6.0,4,1,1,1.0,0
46,10,48,1.0,1,4.0,3,1,2,1.0,1
33,7,30,1.0,4,8.0,5,1,2,1.0,0
32,13,50,1.0,1,6.0,3,1,2,1.0,1
30,9,50,1.0,1,2.0,3,1,2,1.0,0
37,10,40,1.0,1,3.0,3,1,2,1.0,1
28,9,40,1.0,1,8.0,3,1,2,1.0,0
25,13,35,1.0,3,5.0,4,1,2,1.0,0
44,10,40,2.0,1,3.0,3,1,2,1.0,1
40,9,40,1.0,1,8.0,3,1,2,1.0,0
21,10,40,1.0,3,9.0,6,1,2,1.0,0
39,16,50,6.0,1,6.0,3,1,2,1.0,1
24,13,39,1.0,3,6.0,4,1,2,1.0,0
46,9,40,1.0,3,11.0,4,3,2,1.0,0
47,13,40,1.0,1,4.0,3,1,2,1.0,1
35,15,75,1.0,1,6.0,3,1,2,1.0,1
60,4,40,2.0,1,11.0,3,1,2,1.0,1
35,13,24,1.0,1,3.0,1,1,1,18.0,0
33,9,40,1.0,4,3.0,6,1,1,12.0,0
21,12,40,1.0,3,6.0,4,1,1,1.0,0
37,13,50,1.0,1,1.0,3,1,2,1.0,1
48,9,50,4.0,1,9.0,3,5,2,1.0,1
21,9,40,1.0,3,7.0,4,1,1,1.0,0
22,9,40,1.0,3,7.0,2,1,2,1.0,0
28,14,30,2.0,1,5.0,1,1,1,1.0,1
23,9,40,4.0,3,6.0,4,1,2,1.0,0
58,9,40,6.0,1,9.0,3,5,2,1.0,1
38,13,40,5.0,1,2.0,3,2,2,16.0,0
49,9,15,1.0,1,4.0,3,1,2,21.0,0
47,13,45,1.0,1,5.0,3,1,2,1.0,1
50,13,40,1.0,1,5.0,3,1,2,1.0,1
21,9,55,1.0,3,6.0,6,1,1,1.0,0
47,7,40,1.0,2,7.0,4,1,2,1.0,0
19,9,40,1.0,3,6.0,4,1,1,1.0,0
47,9,50,1.0,3,1.0,5,1,2,1.0,0
36,7,40,1.0,1,2.0,3,1,2,1.0,0
28,12,40,5.0,1,13.0,3,1,2,3.0,0
41,14,35,1.0,3,6.0,4,1,1,1.0,1
46,13,40,1.0,1,4.0,3,1,2,1.0,1
32,9,50,1.0,1,4.0,3,1,2,1.0,0
34,6,40,1.0,3,3.0,6,5,1,1.0,0
33,4,40,1.0,1,2.0,3,1,2,1.0,0
60,13,40,6.0,1,5.0,3,1,2,1.0,1
53,9,40,1.0,1,11.0,3,1,2,1.0,0
24,13,50,1.0,3,1.0,4,1,1,1.0,0
39,10,60,4.0,1,7.0,3,1,2,1.0,1
23,10,40,1.0,3,2.0,4,1,2,1.0,0
36,9,40,5.0,2,9.0,6,1,1,1.0,0
19,8,40,1.0,4,6.0,2,1,1,1.0,0
26,9,40,1.0,3,9.0,2,1,1,1.0,0
38,9,40,1.0,1,4.0,3,5,2,1.0,1
41,13,55,1.0,1,2.0,3,1,2,1.0,1
22,10,18,1.0,3,4.0,5,1,1,1.0,0
38,12,50,1.0,3,8.0,4,5,1,1.0,1
39,9,40,1.0,1,2.0,3,1,2,1.0,0
35,9,40,6.0,1,2.0,3,1,2,1.0,1
38,10,45,5.0,2,5.0,6,5,1,1.0,0
19,9,16,1.0,1,3.0,1,5,1,1.0,0
26,9,45,1.0,3,11.0,2,1,2,1.0,0
41,3,40,1.0,1,3.0,3,4,2,33.0,0
45,9,40,1.0,2,9.0,4,1,1,1.0,0
58,10,40,4.0,1,9.0,3,1,2,1.0,1
34,13,45,1.0,3,4.0,4,1,2,1.0,0
36,9,40,1.0,1,8.0,3,1,2,1.0,0
19,9,20,7.0,3,10.0,2,1,2,1.0,0
26,7,40,6.0,2,3.0,6,1,1,1.0,0
60,6,40,1.0,1,11.0,3,1,2,1.0,0
35,9,50,2.0,1,5.0,3,1,2,1.0,0
27,9,40,1.0,4,7.0,6,1,1,9.0,0
26,14,40,4.0,3,6.0,4,1,2,1.0,0
